topology,seed,method,tick,time_ms,burst_active,hotspot_pressure,delivery_ratio,loss_ratio,mean_delay,control_messages,control_bytes,route_changes
er,121,triggered_te,139,1390,0,1.8,1.0,0.0,3.042499999999973,9999.0,319968.0,0.0
er,121,te_ecmp,0,0,0,0.0,0.02249999999999983,0.9774999999999998,1.0,0.0,0.0,0.0
er,121,te_ecmp,1,10,0,0.0,0.25749999999999756,0.7424999999999983,1.912621359223301,3720.0,119040.0,3522.0
er,121,te_ecmp,2,20,0,0.0,0.4224999999999967,0.5774999999999971,2.3372781065088803,9502.0,304064.0,1383.0
er,121,te_ecmp,3,30,0,0.0,0.709999999999999,0.2899999999999972,2.7077464788732275,13359.0,427488.0,3450.0
er,121,te_ecmp,4,40,0,0.0,0.8725000000000006,0.127499999999999,2.836676217765026,17503.0,560096.0,3812.0
er,121,te_ecmp,5,50,0,0.0,0.9499999999999983,0.049999999999999635,2.8842105263157807,17557.0,561824.0,3614.0
er,121,te_ecmp,6,60,0,0.0,0.9674999999999973,0.03249999999999976,2.863049095607224,16296.0,521472.0,2552.0
er,121,te_ecmp,7,70,0,0.0,0.992499999999999,0.007499999999999945,2.8916876574307153,26475.0,847200.0,589.0
er,121,te_ecmp,8,80,0,0.0,0.9999999999999976,0.0,2.899999999999988,27476.0,879232.0,707.0
er,121,te_ecmp,9,90,0,0.0,0.9999999999999968,0.0,2.8974999999999898,26286.0,841152.0,458.0
er,121,te_ecmp,10,100,0,0.0,0.9999999999999973,0.0,2.897499999999988,21442.0,686144.0,222.0
er,121,te_ecmp,11,110,0,0.0,0.9999999999999973,0.0,2.897499999999988,18015.0,576480.0,32.0
er,121,te_ecmp,12,120,0,0.0,0.9999999999999973,0.0,2.897499999999988,27612.0,883584.0,1.0
er,121,te_ecmp,13,130,0,0.0,0.9999999999999973,0.0,2.897499999999988,28403.0,908896.0,6.0
er,121,te_ecmp,14,140,0,0.0,0.9999999999999973,0.0,2.897499999999988,26554.0,849728.0,5.0
er,121,te_ecmp,15,150,0,0.0,0.9999999999999973,0.0,2.897499999999988,21477.0,687264.0,1.0
er,121,te_ecmp,16,160,0,0.0,0.9999999999999973,0.0,2.897499999999988,18018.0,576576.0,0.0
er,121,te_ecmp,17,170,0,0.0,0.9999999999999973,0.0,2.897499999999988,27624.0,883968.0,0.0
er,121,te_ecmp,18,180,0,0.0,0.9999999999999973,0.0,2.897499999999988,28419.0,909408.0,0.0
er,121,te_ecmp,19,190,0,0.0,0.9999999999999973,0.0,2.897499999999988,26554.0,849728.0,0.0
er,121,te_ecmp,20,200,0,0.0,0.9999999999999973,0.0,2.897499999999988,21477.0,687264.0,0.0
er,121,te_ecmp,21,210,0,0.0,0.9999999999999973,0.0,2.897499999999988,18018.0,576576.0,0.0
er,121,te_ecmp,22,220,0,0.0,0.9999999999999973,0.0,2.897499999999988,27624.0,883968.0,0.0
er,121,te_ecmp,23,230,0,0.0,0.9999999999999973,0.0,2.897499999999988,28419.0,909408.0,0.0
er,121,te_ecmp,24,240,0,0.0,0.9999999999999973,0.0,2.897499999999988,26554.0,849728.0,0.0
er,121,te_ecmp,25,250,0,0.0,0.9999999999999973,0.0,2.897499999999988,21477.0,687264.0,0.0
er,121,te_ecmp,26,260,0,0.0,0.9999999999999973,0.0,2.897499999999988,18018.0,576576.0,0.0
er,121,te_ecmp,27,270,0,0.0,0.9999999999999973,0.0,2.897499999999988,27624.0,883968.0,0.0
er,121,te_ecmp,28,280,0,0.0,0.9999999999999973,0.0,2.897499999999988,28419.0,909408.0,0.0
er,121,te_ecmp,29,290,0,0.0,0.9999999999999973,0.0,2.897499999999988,26554.0,849728.0,0.0
er,121,te_ecmp,30,300,0,0.0,0.9999999999999973,0.0,2.897499999999988,21477.0,687264.0,0.0
er,121,te_ecmp,31,310,0,0.0,0.9999999999999973,0.0,2.897499999999988,18018.0,576576.0,0.0
er,121,te_ecmp,32,320,0,0.0,0.9999999999999973,0.0,2.897499999999988,27624.0,883968.0,0.0
er,121,te_ecmp,33,330,0,0.0,0.9999999999999973,0.0,2.897499999999988,28419.0,909408.0,0.0
er,121,te_ecmp,34,340,0,0.0,0.9999999999999973,0.0,2.897499999999988,26554.0,849728.0,0.0
er,121,te_ecmp,35,350,0,0.0,0.9999999999999973,0.0,2.897499999999988,21477.0,687264.0,0.0
er,121,te_ecmp,36,360,0,0.0,0.9999999999999973,0.0,2.897499999999988,18018.0,576576.0,0.0
er,121,te_ecmp,37,370,0,0.0,0.9999999999999973,0.0,2.897499999999988,27624.0,883968.0,0.0
er,121,te_ecmp,38,380,0,0.0,0.9999999999999973,0.0,2.897499999999988,28419.0,909408.0,0.0
er,121,te_ecmp,39,390,0,0.0,0.9999999999999973,0.0,2.897499999999988,26554.0,849728.0,0.0
er,121,te_ecmp,40,400,1,0.0,0.982681017612529,0.017318982387475722,2.9326100132796973,21477.0,687264.0,0.0
er,121,te_ecmp,41,410,1,0.21240000000000006,0.972541098181923,0.027458901818082092,2.9456240659115838,17922.0,573504.0,68.0
er,121,te_ecmp,42,420,1,0.4248000000000001,0.9713106417507155,0.028689358249289174,2.9552585615920703,27160.0,869120.0,115.0
er,121,te_ecmp,43,430,1,0.5562000000000002,0.9757650798567229,0.024234920143281775,2.9580782271254313,27889.0,892448.0,142.0
er,121,te_ecmp,44,440,1,0.5676000000000001,0.9811531267859355,0.018846873214069432,2.956519403280149,26396.0,844672.0,142.0
er,121,te_ecmp,45,450,1,0.4847999999999999,0.9837721639091549,0.016227836090849955,2.95500233583596,20888.0,668416.0,1.0
er,121,te_ecmp,46,460,1,0.39,0.9864160060439812,0.013583993956023917,2.952681544471341,17604.0,563328.0,11.0
er,121,te_ecmp,47,470,1,0.2952,0.9917717591326808,0.008228240867323983,2.950047649116661,27066.0,866112.0,3.0
er,121,te_ecmp,48,480,1,0.16440000000000002,0.9995001486044732,0.0004998513955310671,2.9443053128530092,27782.0,889024.0,55.0
er,121,te_ecmp,49,490,1,0.008400000000000034,1.0000000000000042,0.0,2.9496125244618567,26383.0,844256.0,108.0
er,121,te_ecmp,50,500,1,0.0,1.0000000000000042,0.0,2.949119373776925,20952.0,670464.0,0.0
er,121,te_ecmp,51,510,1,0.0,1.0000000000000042,0.0,2.949119373776925,17537.0,561184.0,9.0
er,121,te_ecmp,52,520,1,0.0,1.0000000000000044,0.0,2.934442270058725,27078.0,866496.0,56.0
er,121,te_ecmp,53,530,1,0.0,0.9973091976516679,0.00269080234833663,2.934495557671244,27921.0,893472.0,142.0
er,121,te_ecmp,54,540,1,0.03300000000000004,0.9875044212796038,0.012495578720400734,2.9371589195161674,26541.0,849312.0,55.0
er,121,te_ecmp,55,550,1,0.1602000000000001,0.9799354821022283,0.020064517897776815,2.9452190709597748,21080.0,674560.0,1.0
er,121,te_ecmp,56,560,1,0.2994000000000001,0.9745463466362823,0.025453653363722236,2.952043162957248,17661.0,565152.0,6.0
er,121,te_ecmp,57,570,1,0.43860000000000016,0.9725966883695024,0.027403311630502414,2.9564751382544046,27157.0,869024.0,35.0
er,121,te_ecmp,58,580,1,0.5448000000000004,0.9767543769632373,0.023245623036767662,2.9580888675742885,27879.0,892128.0,143.0
er,121,te_ecmp,59,590,1,0.5442000000000005,0.9816673654446765,0.018332634555328485,2.9560675355810226,26396.0,844672.0,105.0
er,121,te_ecmp,60,600,1,0.46140000000000025,0.9843765525903783,0.015623447409626498,2.9544706981574826,20938.0,670016.0,1.0
er,121,te_ecmp,61,610,1,0.3666000000000004,0.9871570796907181,0.012842920309286682,2.9520332531388673,17526.0,560832.0,11.0
er,121,te_ecmp,62,620,1,0.2718000000000004,0.9927200773271475,0.0072799226728571574,2.9492041981465973,27066.0,866112.0,3.0
er,121,te_ecmp,63,630,1,0.1410000000000004,1.0000000000000044,0.0,2.9429500978473753,27782.0,889024.0,92.0
er,121,te_ecmp,64,640,1,0.0,1.0000000000000044,0.0,2.934442270058725,26383.0,844256.0,98.0
er,121,te_ecmp,65,650,1,0.0,1.0000000000000044,0.0,2.934442270058725,20937.0,669984.0,0.0
er,121,te_ecmp,66,660,1,0.0,1.000000000000004,0.0,2.9344422700587267,17549.0,561568.0,33.0
er,121,te_ecmp,67,670,1,0.0,1.000000000000004,0.0,2.9344422700587263,27303.0,873696.0,68.0
er,121,te_ecmp,68,680,1,0.0,0.9973091976516675,0.00269080234833663,2.9344955576712457,28000.0,896000.0,143.0
er,121,te_ecmp,69,690,1,0.03300000000000004,0.9875044212796034,0.012495578720400734,2.937158919516169,26541.0,849312.0,141.0
er,121,te_ecmp,70,700,1,0.1602000000000001,0.9799354821022277,0.020064517897776815,2.9452190709597765,21153.0,676896.0,1.0
er,121,te_ecmp,71,710,0,0.2994000000000001,0.9999999999999977,0.0,2.923115333333321,17661.0,565152.0,33.0
er,121,te_ecmp,72,720,0,0.0,0.9999999999999971,0.0,2.8974999999999893,27370.0,875840.0,96.0
er,121,te_ecmp,73,730,0,0.0,0.999999999999997,0.0,2.897499999999989,28111.0,899552.0,20.0
er,121,te_ecmp,74,740,0,0.0,0.9999999999999964,0.0,2.897499999999991,26507.0,848224.0,129.0
er,121,te_ecmp,75,750,0,0.0,0.9999999999999964,0.0,2.897499999999991,21327.0,682464.0,0.0
er,121,te_ecmp,76,760,0,0.0,0.999999999999997,0.0,2.897499999999989,17989.0,575648.0,66.0
er,121,te_ecmp,77,770,0,0.0,0.9999999999999971,0.0,2.897499999999989,27597.0,883104.0,42.0
er,121,te_ecmp,78,780,0,0.0,0.9999999999999971,0.0,2.897499999999989,28321.0,906272.0,16.0
er,121,te_ecmp,79,790,0,0.0,0.9999999999999976,0.0,2.8974999999999875,26550.0,849600.0,32.0
er,121,te_ecmp,80,800,0,0.0,0.9999999999999976,0.0,2.8974999999999875,21463.0,686816.0,0.0
er,121,te_ecmp,81,810,0,0.0,0.9999999999999976,0.0,2.8974999999999875,18005.0,576160.0,4.0
er,121,te_ecmp,82,820,0,0.0,0.9999999999999976,0.0,2.8974999999999875,27621.0,883872.0,0.0
er,121,te_ecmp,83,830,0,0.0,0.9999999999999976,0.0,2.8974999999999875,28419.0,909408.0,2.0
er,121,te_ecmp,84,840,0,0.0,0.9999999999999973,0.0,2.897499999999988,26554.0,849728.0,3.0
er,121,te_ecmp,85,850,0,0.0,0.9999999999999973,0.0,2.897499999999988,21477.0,687264.0,0.0
er,121,te_ecmp,86,860,0,0.0,0.9999999999999973,0.0,2.897499999999988,18018.0,576576.0,0.0
er,121,te_ecmp,87,870,0,0.0,0.9999999999999973,0.0,2.897499999999988,27624.0,883968.0,0.0
er,121,te_ecmp,88,880,0,0.0,0.9999999999999973,0.0,2.897499999999988,28419.0,909408.0,0.0
er,121,te_ecmp,89,890,0,0.0,0.9999999999999973,0.0,2.897499999999988,26554.0,849728.0,0.0
er,121,te_ecmp,90,900,0,0.0,0.9999999999999973,0.0,2.897499999999988,21477.0,687264.0,0.0
er,121,te_ecmp,91,910,0,0.0,0.9999999999999973,0.0,2.897499999999988,18018.0,576576.0,0.0
er,121,te_ecmp,92,920,0,0.0,0.9999999999999973,0.0,2.897499999999988,27624.0,883968.0,0.0
er,121,te_ecmp,93,930,0,0.0,0.9999999999999973,0.0,2.897499999999988,28419.0,909408.0,0.0
er,121,te_ecmp,94,940,0,0.0,0.9999999999999973,0.0,2.897499999999988,26554.0,849728.0,0.0
er,121,te_ecmp,95,950,0,0.0,0.9999999999999973,0.0,2.897499999999988,21477.0,687264.0,0.0
er,121,te_ecmp,96,960,0,0.0,0.9999999999999973,0.0,2.897499999999988,18018.0,576576.0,0.0
er,121,te_ecmp,97,970,0,0.0,0.9999999999999973,0.0,2.897499999999988,27624.0,883968.0,0.0
er,121,te_ecmp,98,980,0,0.0,0.9999999999999973,0.0,2.897499999999988,28419.0,909408.0,0.0
er,121,te_ecmp,99,990,0,0.0,0.9999999999999973,0.0,2.897499999999988,26554.0,849728.0,0.0
er,121,te_ecmp,100,1000,0,0.0,0.9999999999999973,0.0,2.897499999999988,21477.0,687264.0,0.0
er,121,te_ecmp,101,1010,0,0.0,0.9999999999999973,0.0,2.897499999999988,18018.0,576576.0,0.0
er,121,te_ecmp,102,1020,0,0.0,0.9999999999999973,0.0,2.897499999999988,27624.0,883968.0,0.0
er,121,te_ecmp,103,1030,0,0.0,0.9999999999999973,0.0,2.897499999999988,28419.0,909408.0,0.0
er,121,te_ecmp,104,1040,0,0.0,0.9999999999999973,0.0,2.897499999999988,26554.0,849728.0,0.0
er,121,te_ecmp,105,1050,0,0.0,0.9999999999999973,0.0,2.897499999999988,21477.0,687264.0,0.0
er,121,te_ecmp,106,1060,0,0.0,0.9999999999999973,0.0,2.897499999999988,18018.0,576576.0,0.0
er,121,te_ecmp,107,1070,0,0.0,0.9999999999999973,0.0,2.897499999999988,27624.0,883968.0,0.0
er,121,te_ecmp,108,1080,0,0.0,0.9999999999999973,0.0,2.897499999999988,28419.0,909408.0,0.0
er,121,te_ecmp,109,1090,0,0.0,0.9999999999999973,0.0,2.897499999999988,26554.0,849728.0,0.0
er,121,te_ecmp,110,1100,0,0.0,0.9999999999999973,0.0,2.897499999999988,21477.0,687264.0,0.0
er,121,te_ecmp,111,1110,0,0.0,0.9999999999999973,0.0,2.897499999999988,18018.0,576576.0,0.0
er,121,te_ecmp,112,1120,0,0.0,0.9999999999999973,0.0,2.897499999999988,27624.0,883968.0,0.0
er,121,te_ecmp,113,1130,0,0.0,0.9999999999999973,0.0,2.897499999999988,28419.0,909408.0,0.0
er,121,te_ecmp,114,1140,0,0.0,0.9999999999999973,0.0,2.897499999999988,26554.0,849728.0,0.0
er,121,te_ecmp,115,1150,0,0.0,0.9999999999999973,0.0,2.897499999999988,21477.0,687264.0,0.0
er,121,te_ecmp,116,1160,0,0.0,0.9999999999999973,0.0,2.897499999999988,18018.0,576576.0,0.0
er,121,te_ecmp,117,1170,0,0.0,0.9999999999999973,0.0,2.897499999999988,27624.0,883968.0,0.0
er,121,te_ecmp,118,1180,0,0.0,0.9999999999999973,0.0,2.897499999999988,28419.0,909408.0,0.0
er,121,te_ecmp,119,1190,0,0.0,0.9999999999999973,0.0,2.897499999999988,26554.0,849728.0,0.0
er,121,te_ecmp,120,1200,0,0.0,0.9999999999999973,0.0,2.897499999999988,21477.0,687264.0,0.0
er,121,te_ecmp,121,1210,0,0.0,0.9999999999999973,0.0,2.897499999999988,18018.0,576576.0,0.0
er,121,te_ecmp,122,1220,0,0.0,0.9999999999999973,0.0,2.897499999999988,27624.0,883968.0,0.0
er,121,te_ecmp,123,1230,0,0.0,0.9999999999999973,0.0,2.897499999999988,28419.0,909408.0,0.0
er,121,te_ecmp,124,1240,0,0.0,0.9999999999999973,0.0,2.897499999999988,26554.0,849728.0,0.0
er,121,te_ecmp,125,1250,0,0.0,0.9999999999999973,0.0,2.897499999999988,21477.0,687264.0,0.0
er,121,te_ecmp,126,1260,0,0.0,0.9999999999999973,0.0,2.897499999999988,18018.0,576576.0,0.0
er,121,te_ecmp,127,1270,0,0.0,0.9999999999999973,0.0,2.897499999999988,27624.0,883968.0,0.0
er,121,te_ecmp,128,1280,0,0.0,0.9999999999999973,0.0,2.897499999999988,28419.0,909408.0,0.0
er,121,te_ecmp,129,1290,0,0.0,0.9999999999999973,0.0,2.897499999999988,26554.0,849728.0,0.0
er,121,te_ecmp,130,1300,0,0.0,0.9999999999999973,0.0,2.897499999999988,21477.0,687264.0,0.0
er,121,te_ecmp,131,1310,0,0.0,0.9999999999999973,0.0,2.897499999999988,18018.0,576576.0,0.0
er,121,te_ecmp,132,1320,0,0.0,0.9999999999999973,0.0,2.897499999999988,27624.0,883968.0,0.0
er,121,te_ecmp,133,1330,0,0.0,0.9999999999999973,0.0,2.897499999999988,28419.0,909408.0,0.0
er,121,te_ecmp,134,1340,0,0.0,0.9999999999999973,0.0,2.897499999999988,26554.0,849728.0,0.0
er,121,te_ecmp,135,1350,0,0.0,0.9999999999999973,0.0,2.897499999999988,21477.0,687264.0,0.0
er,121,te_ecmp,136,1360,0,0.0,0.9999999999999973,0.0,2.897499999999988,18018.0,576576.0,0.0
er,121,te_ecmp,137,1370,0,0.0,0.9999999999999973,0.0,2.897499999999988,27624.0,883968.0,0.0
er,121,te_ecmp,138,1380,0,0.0,0.9999999999999973,0.0,2.897499999999988,28419.0,909408.0,0.0
er,121,te_ecmp,139,1390,0,0.0,0.9999999999999973,0.0,2.897499999999988,26554.0,849728.0,0.0
er,123,ospf_te,0,0,0,0.0,0.02249999999999983,0.9774999999999998,1.0,0.0,0.0,0.0
er,123,ospf_te,1,10,0,0.0,0.22249999999999795,0.7774999999999985,1.8988764044943824,4446.0,142272.0,3012.0
er,123,ospf_te,2,20,0,0.0,0.48999999999999655,0.5099999999999967,2.500000000000003,7519.0,240608.0,1738.0
er,123,ospf_te,3,30,0,0.0,0.7424999999999983,0.25749999999999756,2.801346801346783,10767.0,344544.0,2443.0
er,123,ospf_te,4,40,0,0.0,0.8674999999999992,0.13249999999999895,2.8904899135446445,11760.0,376320.0,2415.0
er,123,ospf_te,5,50,0,0.0,0.9424999999999996,0.057499999999999586,2.9416445623341896,11951.0,382432.0,1761.0
er,123,ospf_te,6,60,0,0.0,0.9774999999999998,0.02249999999999983,2.961636828644472,11748.0,375936.0,1180.0
er,123,ospf_te,7,70,0,0.0,0.9974999999999999,0.0024999999999999814,2.979949874686688,11979.0,383328.0,434.0
er,123,ospf_te,8,80,0,0.0,1.0,0.0,2.984999999999971,12862.0,411584.0,179.0
er,123,ospf_te,9,90,0,0.0,1.0,0.0,2.984999999999971,12672.0,405504.0,122.0
er,123,ospf_te,10,100,0,0.0,1.0,0.0,2.984999999999971,12177.0,389664.0,64.0
er,123,ospf_te,11,110,0,0.0,1.0,0.0,2.984999999999971,11880.0,380160.0,27.0
er,123,ospf_te,12,120,0,0.0,1.0,0.0,2.984999999999971,11979.0,383328.0,4.0
er,123,ospf_te,13,130,0,0.0,1.0,0.0,2.984999999999971,12870.0,411840.0,0.0
er,123,ospf_te,14,140,0,0.0,1.0,0.0,2.984999999999971,12672.0,405504.0,2.0
er,123,ospf_te,15,150,0,0.0,1.0,0.0,2.984999999999971,12177.0,389664.0,0.0
er,123,ospf_te,16,160,0,0.0,1.0,0.0,2.984999999999971,11880.0,380160.0,0.0
er,123,ospf_te,17,170,0,0.0,1.0,0.0,2.984999999999971,11979.0,383328.0,0.0
er,123,ospf_te,18,180,0,0.0,1.0,0.0,2.984999999999971,12870.0,411840.0,0.0
er,123,ospf_te,19,190,0,0.0,1.0,0.0,2.984999999999971,12672.0,405504.0,0.0
er,123,ospf_te,20,200,0,0.0,1.0,0.0,2.984999999999971,12177.0,389664.0,0.0
er,123,ospf_te,21,210,0,0.0,1.0,0.0,2.984999999999971,11880.0,380160.0,0.0
er,123,ospf_te,22,220,0,0.0,1.0,0.0,2.984999999999971,11979.0,383328.0,0.0
er,123,ospf_te,23,230,0,0.0,1.0,0.0,2.984999999999971,12870.0,411840.0,0.0
er,123,ospf_te,24,240,0,0.0,1.0,0.0,2.984999999999971,12672.0,405504.0,0.0
er,123,ospf_te,25,250,0,0.0,1.0,0.0,2.984999999999971,12177.0,389664.0,0.0
er,123,ospf_te,26,260,0,0.0,1.0,0.0,2.984999999999971,11880.0,380160.0,0.0
er,123,ospf_te,27,270,0,0.0,1.0,0.0,2.984999999999971,11979.0,383328.0,0.0
er,123,ospf_te,28,280,0,0.0,1.0,0.0,2.984999999999971,12870.0,411840.0,0.0
er,123,ospf_te,29,290,0,0.0,1.0,0.0,2.984999999999971,12672.0,405504.0,0.0
er,123,ospf_te,30,300,0,0.0,1.0,0.0,2.984999999999971,12177.0,389664.0,0.0
er,123,ospf_te,31,310,0,0.0,1.0,0.0,2.984999999999971,11880.0,380160.0,0.0
er,123,ospf_te,32,320,0,0.0,1.0,0.0,2.984999999999971,11979.0,383328.0,0.0
er,123,ospf_te,33,330,0,0.0,1.0,0.0,2.984999999999971,12870.0,411840.0,0.0
er,123,ospf_te,34,340,0,0.0,1.0,0.0,2.984999999999971,12672.0,405504.0,0.0
er,123,ospf_te,35,350,0,0.0,1.0,0.0,2.984999999999971,12177.0,389664.0,0.0
er,123,ospf_te,36,360,0,0.0,1.0,0.0,2.984999999999971,11880.0,380160.0,0.0
er,123,ospf_te,37,370,0,0.0,1.0,0.0,2.984999999999971,11979.0,383328.0,0.0
er,123,ospf_te,38,380,0,0.0,1.0,0.0,2.984999999999971,12870.0,411840.0,0.0
er,123,ospf_te,39,390,0,0.0,1.0,0.0,2.984999999999971,12672.0,405504.0,0.0
er,123,ospf_te,40,400,1,0.0,0.7191136962193233,0.2808863037806926,3.0864747944623954,12177.0,389664.0,0.0
er,123,ospf_te,41,410,1,0.8040000000000008,0.6226725909255904,0.3773274090744269,3.4751477982148145,11880.0,380160.0,16.0
er,123,ospf_te,42,420,1,1.6080000000000017,0.9804334050233512,0.01956659497664912,3.414985190214264,11979.0,383328.0,454.0
er,123,ospf_te,43,430,1,1.6080000000000017,0.9903409090909092,0.009659090909091056,3.3855536431440565,12870.0,411840.0,167.0
er,123,ospf_te,44,440,1,1.6080000000000017,0.9751262626262627,0.024873737373737746,3.356405541887919,12672.0,405504.0,282.0
er,123,ospf_te,45,450,1,1.6080000000000017,0.9408040380820761,0.05919596191792443,3.359750760170163,12177.0,389664.0,282.0
er,123,ospf_te,46,460,1,1.1880000000000004,0.9345879192872114,0.06541208071278916,3.366427098212819,11880.0,380160.0,55.0
er,123,ospf_te,47,470,1,1.308,0.9342364446816507,0.0657635553183508,3.264585795115425,11979.0,383328.0,112.0
er,123,ospf_te,48,480,1,1.5,0.9935888738127544,0.006411126187245755,3.215959851148868,12870.0,411840.0,108.0
er,123,ospf_te,49,490,1,1.0080000000000002,0.9952712609970675,0.004728739002932619,3.19056388346659,12672.0,405504.0,247.0
er,123,ospf_te,50,500,1,0.5160000000000001,1.0,0.0,3.18409090909096,12177.0,389664.0,119.0
er,123,ospf_te,51,510,1,0.5160000000000001,1.0,0.0,3.194318181818233,11880.0,380160.0,50.0
er,123,ospf_te,52,520,1,0.5160000000000001,1.0,0.0,3.1785909090909596,11979.0,383328.0,135.0
er,123,ospf_te,53,530,1,0.0,1.0,0.0,3.165909090909142,12870.0,411840.0,149.0
er,123,ospf_te,54,540,1,0.0,1.0,0.0,3.165909090909142,12672.0,405504.0,188.0
er,123,ospf_te,55,550,1,0.0,1.0,0.0,3.165909090909142,12177.0,389664.0,60.0
er,123,ospf_te,56,560,1,0.0,1.0,0.0,3.165909090909142,11880.0,380160.0,18.0
er,123,ospf_te,57,570,1,0.0,0.952215374729834,0.04778462527016825,3.1213468268560507,11979.0,383328.0,240.0
er,123,ospf_te,58,580,1,0.2999999999999997,0.9357345779220793,0.06426542207792282,3.1687497356729803,12870.0,411840.0,80.0
er,123,ospf_te,59,590,1,0.41999999999999954,0.9477214615192027,0.05227853848079838,3.19167139655017,12672.0,405504.0,311.0
er,123,ospf_te,60,600,1,0.4679999999999994,0.9502114820663214,0.04978851793367984,3.185060730066552,12177.0,389664.0,60.0
er,123,ospf_te,61,610,1,0.5159999999999992,0.9429018915598015,0.05709810844019939,3.1845027962492036,11880.0,380160.0,45.0
er,123,ospf_te,62,620,1,0.635999999999999,0.9767905729833547,0.023209427016645617,3.165136173062833,11979.0,383328.0,263.0
er,123,ospf_te,63,630,1,0.35999999999999904,0.9829545454545459,0.01704545454545475,3.1569017341040952,12870.0,411840.0,99.0
er,123,ospf_te,64,640,1,0.29999999999999893,0.9828144458281446,0.017185554171855726,3.1425335783071957,12672.0,405504.0,203.0
er,123,ospf_te,65,650,1,0.27599999999999886,0.9838668373879641,0.01613316261203602,3.1411536959917212,12177.0,389664.0,53.0
er,123,ospf_te,66,660,1,0.25199999999999867,0.9849802371541507,0.015019762845849952,3.139697030497641,11880.0,380160.0,49.0
er,123,ospf_te,67,670,1,0.22799999999999856,0.9913934426229509,0.008606557377049222,3.140121763313214,11979.0,383328.0,75.0
er,123,ospf_te,68,680,1,0.13199999999999848,0.9972984562607211,0.0027015437392795107,3.125790084705728,12870.0,411840.0,147.0
er,123,ospf_te,69,690,1,0.03599999999999838,1.0,0.0,3.1176363636364135,12672.0,405504.0,209.0
er,123,ospf_te,70,700,1,0.0,1.0,0.0,3.114772727272777,12177.0,389664.0,47.0
er,123,ospf_te,71,710,0,0.0,1.0,0.0,2.987499999999971,11880.0,380160.0,32.0
er,123,ospf_te,72,720,0,0.0,1.0,0.0,2.984999999999971,11979.0,383328.0,85.0
er,123,ospf_te,73,730,0,0.0,1.0,0.0,2.984999999999971,12870.0,411840.0,80.0
er,123,ospf_te,74,740,0,0.0,1.0,0.0,2.984999999999971,12672.0,405504.0,91.0
er,123,ospf_te,75,750,0,0.0,1.0,0.0,2.984999999999971,12177.0,389664.0,1.0
er,123,ospf_te,76,760,0,0.0,1.0,0.0,2.984999999999971,11880.0,380160.0,2.0
er,123,ospf_te,77,770,0,0.0,1.0,0.0,2.984999999999971,11979.0,383328.0,210.0
er,123,ospf_te,78,780,0,0.0,1.0,0.0,2.984999999999971,12870.0,411840.0,18.0
er,123,ospf_te,79,790,0,0.0,1.0,0.0,2.984999999999971,12672.0,405504.0,19.0
er,123,ospf_te,80,800,0,0.0,1.0,0.0,2.984999999999971,12177.0,389664.0,5.0
er,123,ospf_te,81,810,0,0.0,1.0,0.0,2.984999999999971,11880.0,380160.0,0.0
er,123,ospf_te,82,820,0,0.0,1.0,0.0,2.984999999999971,11979.0,383328.0,30.0
er,123,ospf_te,83,830,0,0.0,1.0,0.0,2.984999999999971,12870.0,411840.0,0.0
er,123,ospf_te,84,840,0,0.0,1.0,0.0,2.984999999999971,12672.0,405504.0,0.0
er,123,ospf_te,85,850,0,0.0,1.0,0.0,2.984999999999971,12177.0,389664.0,0.0
er,123,ospf_te,86,860,0,0.0,1.0,0.0,2.984999999999971,11880.0,380160.0,0.0
er,123,ospf_te,87,870,0,0.0,1.0,0.0,2.984999999999971,11979.0,383328.0,0.0
er,123,ospf_te,88,880,0,0.0,1.0,0.0,2.984999999999971,12870.0,411840.0,0.0
er,123,ospf_te,89,890,0,0.0,1.0,0.0,2.984999999999971,12672.0,405504.0,0.0
er,123,ospf_te,90,900,0,0.0,1.0,0.0,2.984999999999971,12177.0,389664.0,0.0
er,123,ospf_te,91,910,0,0.0,1.0,0.0,2.984999999999971,11880.0,380160.0,0.0
er,123,ospf_te,92,920,0,0.0,1.0,0.0,2.984999999999971,11979.0,383328.0,0.0
er,123,ospf_te,93,930,0,0.0,1.0,0.0,2.984999999999971,12870.0,411840.0,0.0
er,123,ospf_te,94,940,0,0.0,1.0,0.0,2.984999999999971,12672.0,405504.0,0.0
er,123,ospf_te,95,950,0,0.0,1.0,0.0,2.984999999999971,12177.0,389664.0,0.0
er,123,ospf_te,96,960,0,0.0,1.0,0.0,2.984999999999971,11880.0,380160.0,0.0
er,123,ospf_te,97,970,0,0.0,1.0,0.0,2.984999999999971,11979.0,383328.0,0.0
er,123,ospf_te,98,980,0,0.0,1.0,0.0,2.984999999999971,12870.0,411840.0,0.0
er,123,ospf_te,99,990,0,0.0,1.0,0.0,2.984999999999971,12672.0,405504.0,0.0
er,123,ospf_te,100,1000,0,0.0,1.0,0.0,2.984999999999971,12177.0,389664.0,0.0
er,123,ospf_te,101,1010,0,0.0,1.0,0.0,2.984999999999971,11880.0,380160.0,0.0
er,123,ospf_te,102,1020,0,0.0,1.0,0.0,2.984999999999971,11979.0,383328.0,0.0
er,123,ospf_te,103,1030,0,0.0,1.0,0.0,2.984999999999971,12870.0,411840.0,0.0
er,123,ospf_te,104,1040,0,0.0,1.0,0.0,2.984999999999971,12672.0,405504.0,0.0
